size,count
11972,2
11977,2
11982,2
11987,2
11992,2
12002,2
12007,2
12012,2
12022,2
12027,2
12037,2
12042,2
12047,2
12052,2
12057,2
12062,2
12067,2
12072,2
12077,2
12082,2
12087,2
12097,2
12102,2
12107,2
12112,2
12117,2
12122,2
12127,2
12132,2
12137,2
12142,2
12147,2
12152,2
12157,2
12162,2
12167,2
12172,3
12177,2
12182,2
12192,2
12202,2
12207,2
12217,2
12222,2
12232,2
12237,2
12242,2
12252,4
12257,2
12267,2
12272,2
12277,2
12282,2
12292,2
12307,2
12312,3
12317,2
12322,2
12327,2
12332,2
12337,2
12342,2
12347,2
12352,2
12357,2
12362,2
12367,3
12377,2
12382,2
12387,2
12392,2
12397,3
12402,2
12407,2
12412,2
12417,2
12422,2
12427,2
12432,2
12437,2
12452,2
12457,2
12462,2
12472,2
12477,2
12482,2
12487,2
12492,2
12502,2
12507,2
12512,2
12517,2
12527,3
12532,2
12537,2
12542,2
12552,2
12557,2
12562,2
12567,2
12572,2
12577,2
12582,2
12587,2
12592,2
12597,2
12602,2
12607,2
12617,2
12622,2
12627,2
12632,2
12637,3
12642,2
12647,2
12657,2
12662,2
12667,2
12677,2
12687,2
12692,2
12697,2
12702,2
12707,2
12712,2
12717,2
12732,2
12742,2
12752,2
12757,2
12762,2
12767,2
12772,2
12777,2
12782,2
12787,3
12792,2
12797,2
12802,2
12807,2
12812,2
12817,2
12822,2
12827,2
12832,2
12837,2
12842,2
12847,2
12852,2
12857,2
12862,2
12867,2
12872,2
12882,3
12887,2
12892,3
12897,2
12907,2
12917,2
12922,2
12927,2
12932,2
12937,3
12942,2
12952,3
12957,2
12962,2
12967,2
12972,2
12977,2
12982,2
12987,2
12997,2
13002,2
13007,2
13017,2
13022,2
13027,2
13037,2
13042,2
13047,2
13052,3
13057,2
13062,2
13067,3
13072,3
13077,2
13082,2
13087,2
13092,2
13097,2
13102,2
13107,2
13112,2
13122,2
13127,2
13132,2
13137,2
13142,2
13147,2
13152,2
13157,2
13162,2
13167,2
13172,2
13177,2
13182,2
13187,2
13192,2
13197,2
13202,2
13207,2
13217,2
13227,2
13232,2
13237,2
13242,2
13247,3
13267,2
13272,2
13277,2
13287,2
13292,2
13297,2
13302,2
13307,2
13317,2
13322,2
13327,2
13332,2
13337,2
13342,2
13347,2
13352,2
13357,2
13362,2
13367,2
13372,2
13377,2
13382,2
13387,2
13392,2
13397,2
13417,2
13422,2
13427,2
13432,2
13437,2
13442,2
13447,2
13452,2
13457,2
13462,2
13472,2
13477,2
13482,2
13487,2
13492,2
13497,2
13502,2
13507,2
13512,3
13517,2
13522,2
13527,2
13532,2
13537,2
13542,2
13552,2
13557,2
13562,2
13567,2
13572,2
13577,2
13582,2
13597,2
13602,2
13612,2
13617,2
13622,2
13627,2
13632,2
13637,2
13642,2
13647,2
13652,2
13657,2
13662,2
13667,3
13677,3
13682,2
13687,2
13692,3
13697,2
13707,2
13712,2
13717,2
13722,2
13727,2
13732,2
13737,2
13742,2
13752,2
13757,2
13762,2
13767,2
13772,2
13777,2
13782,2
13787,2
13797,2
13802,3
13807,2
13812,2
13817,2
13822,3
13832,2
13837,2
13842,2
13852,2
13857,2
13862,2
13867,2
13872,2
13877,2
13882,2
13887,2
13892,2
13897,2
13907,2
13912,2
13917,2
13927,2
13932,2
13937,2
13942,2
13947,2
13957,2
13962,2
13967,3
13972,2
13977,2
13982,2
13987,2
13992,3
13997,2
14007,2
14012,2
14017,2
14027,2
14032,2
14037,2
14047,2
14052,2
14057,2
14062,2
14067,2
14072,2
14077,2
14082,2
14087,2
14092,2
14102,2
14107,2
14112,2
14117,3
14122,2
14127,3
14132,2
14137,2
14142,2
14147,2
14152,2
14157,2
14162,2
14167,2
14172,2
14177,2
14182,2
14187,2
14192,2
14197,2
14202,2
14207,3
14212,2
14217,2
14222,2
14227,2
14232,2
14237,2
14242,2
14252,2
14262,2
14267,2
14272,2
14277,3
14282,2
14287,2
14292,2
14297,2
14302,2
14307,2
14312,2
14317,2
14322,2
14327,2
14332,2
14337,2
14347,2
14352,2
14357,2
14362,3
14367,2
14372,2
14382,2
14387,2
14392,2
14397,2
14402,2
14407,2
14412,2
14422,2
14427,2
14437,2
14442,2
14447,2
14452,2
14457,2
14462,2
14467,2
14472,2
14477,2
14487,2
14492,2
14502,2
14507,2
14512,2
14517,2
14522,2
14527,2
14532,3
14537,2
14542,2
14547,2
14552,2
14557,2
14562,2
14567,2
14572,4
14582,2
14587,2
14607,2
14612,2
14617,2
14622,2
14627,2
14637,2
14642,2
14647,2
14652,2
14657,2
14662,2
14667,2
14672,2
14677,2
14682,2
14687,2
14692,2
14697,2
14707,2
14712,2
14717,3
14722,2
14727,3
14732,2
14737,2
14742,2
14747,2
14752,2
14757,2
14767,2
14772,2
14777,2
14782,2
14787,2
14792,2
14797,2
14802,2
14807,2
14812,2
14822,2
14837,2
14842,2
14852,3
14857,2
14862,2
14872,2
14882,2
14887,2
14892,2
14897,2
14907,2
14912,2
14917,2
14922,2
14927,2
14932,2
14937,2
14942,2
14952,3
14962,2
14967,2
14972,3
14977,2
14982,2
14987,2
14997,2
15002,2
15007,2
15012,2
15017,2
15022,2
15027,2
15032,3
15042,2
15047,2
15052,2
15057,2
15062,2
15067,2
15072,2
15077,2
15082,2
15087,2
15092,2
15102,2
15107,2
15112,2
15117,2
15122,2
15127,2
15132,2
15137,2
15142,2
15147,2
15152,2
15157,2
15162,3
15172,2
15177,2
15182,2
15187,2
15192,2
15197,2
15202,2
15207,2
15212,2
15217,2
15222,2
15227,2
15237,3
15242,2
15247,3
15262,2
15267,2
15272,2
15277,2
15282,2
15287,2
15292,2
15297,2
15302,3
15307,2
15312,2
15322,2
15327,2
15332,3
15337,2
15342,2
15347,2
15352,2
15357,2
15367,2
15377,2
15382,2
15387,2
15397,2
15402,2
15412,2
15417,2
15422,2
15427,3
15432,2
15437,2
15442,2
15447,2
15452,2
15457,2
15462,3
15467,2
15472,2
15477,2
15487,3
15492,2
15497,2
15502,2
15507,2
15512,3
15517,2
15527,2
15537,2
15547,3
15552,2
15562,3
15567,2
15572,2
15577,2
15582,2
15587,2
15592,2
15597,2
15602,2
15607,2
15612,3
15617,2
15622,2
15627,2
15632,2
15637,2
15647,2
15657,2
15662,2
15667,2
15677,2
15682,2
15687,2
15692,2
15697,2
15707,2
15717,2
15722,2
15727,2
15732,2
15737,2
15742,2
15747,3
15752,2
15757,2
15762,2
15767,2
15772,2
15777,2
15782,2
15792,2
15797,2
15802,2
15807,2
15812,2
15817,2
15822,2
15827,2
15832,2
15837,2
15842,2
15847,2
15857,2
15862,2
15867,2
15877,2
15887,2
15892,2
15897,2
15902,3
15907,2
15912,2
15917,2
15922,2
15927,2
15932,2
15942,2
15947,2
15952,2
15957,2
15967,2
15972,3
15977,2
15987,2
15992,2
15997,2
16002,2
16007,2
16012,2
16022,2
16027,2
16037,2
16042,2
16047,2
16052,2
16057,2
16062,2
16067,2
16072,2
16082,2
16087,2
16097,3
16107,2
16112,2
16117,2
16122,3
16127,2
16132,2
16137,2
16142,2
16147,2
16152,2
16167,2
16172,2
16177,2
16182,2
16187,2
16192,2
16197,2
16207,2
16212,2
16217,2
16222,2
16227,2
16232,2
16237,2
16247,2
16252,2
16257,3
16262,2
16267,2
16272,2
16277,2
16282,2
16287,2
16292,2
16297,3
16302,2
16312,2
16317,2
16322,3
16327,2
16332,2
16337,2
16342,2
16352,3
16357,2
16362,2
16367,2
16372,2
16377,2
16382,2
16387,2
16392,3
16397,2
16402,2
16407,2
16412,2
16417,2
16422,2
16432,2
16437,2
16442,2
16447,2
16452,2
16457,3
16462,3
16472,2
16477,2
16482,2
16487,2
16492,2
16497,2
16502,2
16507,2
16517,2
16527,2
16532,2
16537,2
16542,2
16547,2
16552,2
16557,2
16562,2
16572,2
16577,2
16587,2
16592,2
16597,2
16602,2
16607,2
16612,2
16617,2
16622,2
16627,2
16632,2
16637,2
16642,2
16647,2
16652,2
16657,2
16662,2
16667,2
16672,2
16677,2
16682,2
16687,2
16692,2
16697,2
16707,2
16712,2
16717,2
16727,2
16732,2
16737,2
16747,2
16752,2
16757,2
16767,2
16772,2
16777,3
16782,2
16787,2
16792,2
16797,2
16802,3
16807,3
16817,2
16822,2
16827,2
16832,2
16837,2
16847,2
16852,2
16857,2
16862,2
16867,2
16872,2
16877,2
16882,2
16887,2
16892,2
16897,2
16902,2
16907,2
16912,2
16917,2
16922,2
16927,2
16932,2
16937,2
16942,2
16947,2
16952,2
16967,2
16972,2
16977,3
16982,2
16987,2
16992,2
17002,2
17007,2
17012,2
17017,2
17022,2
17027,2
17032,2
17037,2
17042,2
17047,2
17067,2
17077,2
17082,2
17087,2
17092,2
17097,2
17102,2
17107,2
17117,2
17127,3
17137,2
17142,2
17147,2
17157,2
17162,2
17167,2
17172,2
17177,2
17182,2
17187,2
17197,2
17202,2
17207,2
17212,2
17222,2
17227,2
17232,2
17242,2
17247,2
17252,2
17257,2
17262,3
17267,2
17272,2
17277,2
17282,2
17287,2
17292,2
17297,2
17302,2
17307,2
17312,2
17317,2
17322,2
17327,2
17337,2
17342,2
17347,3
17352,2
17357,2
17362,2
17367,2
17377,2
17382,2
17387,3
17392,2
17397,2
17402,2
17407,2
17412,2
17417,2
17422,2
17427,2
17432,2
17442,3
17447,2
17457,2
17462,2
17467,2
17472,2
17477,2
17482,2
17487,2
17492,2
17507,2
17512,2
17517,2
17522,2
17527,3
17532,2
17537,2
17542,2
17547,2
17552,2
17557,3
17562,2
17567,2
17577,2
17582,2
17592,2
17597,2
17607,2
17612,2
17617,2
17622,2
17627,2
17632,2
17637,2
17642,2
17657,2
17662,2
17667,2
17672,2
17677,2
17682,2
17687,2
17697,2
17702,2
17707,2
17712,2
17722,2
17727,2
17732,2
17737,2
17752,2
17757,3
17762,3
17767,2
17772,2
17777,2
17782,2
17787,2
17797,2
17802,2
17807,2
17812,2
17817,2
17827,2
17832,3
17837,2
17842,2
17847,2
17852,2
17857,2
17862,2
17867,2
17872,2
17877,2
17887,2
17892,2
17897,2
17907,2
17912,2
17917,2
17922,2
17927,2
17932,2
17937,3
17942,2
17947,2
17952,2
17957,2
17962,2
17967,2
17972,2
17977,2
17982,2
17987,2
17992,2
17997,2
18002,2
18007,2
18012,2
18017,2
18022,2
18027,2
18032,2
18042,2
18047,2
18052,2
18057,2
18062,2
18067,2
18072,2
18092,2
18097,2
18102,2
18107,2
18112,2
18122,2
18127,2
18132,2
18137,2
18142,2
18152,2
18157,2
18162,2
18167,2
18172,2
18177,2
18192,3
18197,2
18202,2
18207,2
18212,2
18217,2
18222,2
18227,2
18237,2
18242,2
18247,2
18252,2
18257,2
18262,2
18267,2
18272,2
18277,2
18282,2
18292,2
18297,2
18302,2
18307,2
18312,3
18317,2
18322,2
18327,2
18337,2
18347,2
18352,2
18357,2
18362,2
18367,2
18372,2
18377,2
18382,2
18392,2
18397,2
18407,2
18412,2
18417,3
18422,2
18427,2
18437,2
18442,2
18447,2
18452,2
18457,2
18462,2
18467,2
18472,2
18477,2
18482,2
18487,2
18497,2
18502,2
18507,2
18512,2
18517,2
18522,2
18527,2
18532,2
18537,3
18542,2
18547,2
18552,2
18557,2
18562,2
18567,2
18572,2
18577,2
18582,2
18587,2
18592,2
18597,2
18602,2
18607,2
18612,2
18617,2
18622,2
18627,2
18632,2
18642,2
18647,2
18652,3
18657,2
18662,2
18667,2
18672,2
18682,2
18687,2
18692,2
18697,2
18702,2
18707,3
18717,2
18722,2
18727,2
18732,2
18737,2
18742,2
18747,2
18752,2
18757,2
18762,2
18767,2
18772,2
18777,2
18782,3
18787,2
18792,2
18797,2
18802,2
18807,2
18812,2
18817,2
18822,2
18827,2
18837,3
18842,2
18847,2
18852,2
18857,2
18862,2
18867,3
18877,2
18882,2
18887,2
18892,2
18897,2
18907,2
18912,2
18917,2
18922,2
18927,2
18932,3
18937,2
18947,2
18952,3
18957,2
18962,2
18972,2
18982,3
18992,2
18997,2
19002,2
19007,2
19012,2
19022,2
19027,3
19032,2
19037,4
19042,2
19047,2
19052,2
19057,2
19062,3
19067,2
19082,2
19087,2
19092,2
19102,2
19107,2
19117,2
19122,2
19127,2
19132,2
19142,2
19147,2
19152,2
19157,2
19162,2
19167,2
19172,2
19182,2
19187,2
19192,3
19207,2
19212,2
19217,3
19222,2
19227,3
19232,2
19237,2
19242,2
19247,3
19252,2
19257,2
19262,2
19267,2
19272,2
19277,2
19282,3
19287,2
19292,2
19302,2
19307,2
19312,2
19317,2
19332,2
19337,2
19342,2
19347,2
19352,2
19357,2
19362,2
19367,2
19372,2
19377,2
19382,2
19387,2
19402,2
19407,2
19417,2
19422,3
19427,2
19432,2
19437,3
19442,2
19447,2
19452,2
19462,2
19467,2
19472,2
19477,2
19482,2
19487,2
19497,2
19502,2
19507,3
19517,2
19522,2
19527,2
19532,2
19537,2
19547,2
19552,2
19562,2
19567,2
19572,3
19577,2
19587,2
19592,2
19597,2
19602,2
19607,2
19612,2
19622,2
19632,2
19637,2
19642,2
19647,2
19652,2
19657,2
19662,2
19667,2
19672,2
19682,2
19687,2
19702,2
19707,2
19717,2
19732,2
19737,2
19742,2
19747,2
19752,2
19757,2
19762,2
19767,2
19772,2
19777,2
19782,2
19787,2
19792,2
19797,2
19802,2
19807,2
19812,2
19822,2
19827,2
19832,2
19837,2
19842,2
19847,2
19852,2
19857,2
19862,2
19867,2
19872,2
19877,2
19882,3
19887,2
19892,2
19897,2
19902,2
19907,2
19912,2
19917,2
19922,2
19932,3
19937,2
19942,2
19947,2
19952,2
19957,2
19962,2
19967,2
19982,2
19987,2
19992,2
19997,2
20002,2
20007,2
20012,2
20017,2
20022,2
20027,2
20032,2
20037,2
20047,2
20057,2
20062,2
20067,3
20072,2
20077,2
20082,2
20092,2
20097,2
20102,2
20107,2
20112,3
20127,2
20132,2
20137,2
20142,2
20147,2
20152,2
20157,2
20162,3
20167,2
20182,2
20187,2
20192,2
20197,2
20207,2
20212,2
20217,2
20222,2
20227,2
20232,2
20237,2
20242,3
20247,2
20252,2
20257,2
20262,2
20267,2
20272,2
20277,2
20287,2
20292,2
20297,2
20302,2
20312,2
20317,2
20327,2
20332,3
20342,2
20347,2
20357,2
20362,2
20367,2
20372,2
20377,2
20382,2
20387,2
20392,2
20397,2
20402,3
20407,2
20417,2
20422,2
20427,2
20432,2
20437,2
20442,2
20452,2
20457,2
20462,3
20467,2
20477,2
20482,2
20487,2
20492,2
20497,2
20507,2
20512,2
20522,2
20527,2
20532,2
20537,2
20542,2
20552,2
20557,2
20562,2
20572,2
20577,2
20582,2
20587,2
20592,2
20597,2
20607,2
20612,2
20627,2
20632,2
20637,2
20642,2
20647,2
20652,2
20657,2
20662,2
20672,3
20677,2
20682,2
20692,2
20697,2
20707,2
20722,2
20727,2
20732,2
20742,2
20747,3
20752,2
20757,2
20762,2
20767,3
20777,2
20782,2
20787,2
20792,2
20797,2
20802,2
20812,2
20817,2
20822,2
20827,2
20832,2
20837,2
20842,2
20847,2
20852,2
20857,2
20862,2
20867,2
20872,2
20877,2
20882,3
20887,2
20892,2
20897,2
20902,2
20907,2
20912,2
20917,2
20922,2
20927,2
20932,2
20937,2
20942,2
20952,2
20957,2
20962,2
20967,2
20972,2
20977,2
20982,2
20987,2
20997,2
21002,2
21007,3
21012,2
21017,2
21022,2
21032,2
21037,2
21042,2
21047,2
21052,2
21057,2
21062,2
21067,2
21072,2
21077,2
21082,2
21087,3
21092,2
21097,2
21102,2
21107,2
21112,2
21117,2
21122,2
21127,2
21132,2
21137,2
21142,2
21147,2
21152,2
21157,2
21162,2
21167,2
21172,2
21177,2
21182,2
21187,2
21192,2
21197,2
21207,2
21212,2
21217,2
21222,2
21227,2
21232,2
21237,2
21242,2
21247,3
21252,2
21257,2
21262,2
21267,2
21272,3
21277,2
21287,2
21292,2
21302,2
21307,2
21312,2
21322,2
21332,2
21337,2
21342,2
21347,2
21352,2
21357,2
21362,2
21367,2
21372,2
21377,2
21382,2
21387,2
21392,2
21397,2
21402,2
21407,2
21412,2
21422,2
21427,2
21432,2
21437,2
21442,2
21447,2
21452,2
21457,2
21462,2
21467,2
21472,2
21477,2
21482,3
21487,2
21492,2
21502,2
21512,2
21517,2
21522,2
21532,2
21537,2
21542,2
21547,2
21552,2
21557,2
21562,2
21567,2
21572,2
21577,3
21582,2
21587,2
21592,2
21597,2
21607,2
21612,2
21622,2
21627,2
21637,2
21642,2
21647,2
21652,2
21662,2
21667,2
21672,2
21677,2
21682,2
21692,2
21697,2
21702,2
21707,2
21712,2
21717,2
21722,2
21727,2
21732,2
21737,2
21752,2
21757,2
21762,2
21767,2
21772,2
21777,2
21782,2
21787,2
21792,2
21797,2
21802,2
21812,2
21817,2
21827,2
21832,2
21837,2
21842,2
21847,2
21852,2
21857,2
21862,2
21867,2
21872,2
21877,2
21882,2
21887,2
21892,2
21897,2
21902,3
21912,2
21922,2
21927,2
21932,2
21937,2
21947,2
21952,2
21957,2
21962,2
21967,2
21977,2
21982,2
21987,2
21992,2
21997,2
22002,2
22007,3
22017,3
22022,3
22027,2
22032,2
22037,2
22042,2
22047,2
22052,2
22057,2
22062,2
22067,2
22072,2
22077,2
22082,2
22092,2
22097,2
22102,2
22107,2
22112,2
22117,2
22122,2
22127,2
22132,2
22137,2
22142,2
22147,2
22152,2
22157,2
22162,2
22177,2
22182,2
22187,2
22192,2
22202,2
22207,2
22212,2
22217,2
22222,2
22227,2
22232,2
22237,2
22242,2
22252,2
22262,2
22267,3
22277,2
22282,2
22287,3
22292,2
22297,2
22302,2
22312,2
22322,2
22327,2
22332,2
22342,2
22347,2
22352,2
22357,2
22362,3
22367,2
22372,2
22377,2
22382,2
22387,2
22392,2
22397,2
22402,2
22407,2
22412,2
22417,2
22422,2
22427,2
22432,2
22452,2
22457,2
22462,2
22467,2
22472,2
22482,2
22487,2
22492,2
22497,2
22502,2
22507,2
22512,2
22517,2
22522,2
22527,2
22532,2
22537,2
22542,2
22547,2
22552,2
22562,2
22572,2
22577,2
22582,2
22587,2
22592,2
22597,2
22602,2
22607,2
22612,2
22617,2
22622,2
22627,3
22632,2
22637,2
22642,3
22647,2
22652,2
22657,2
22662,3
22672,2
22677,4
22682,2
22687,2
22692,2
22697,3
22702,2
22707,2
22712,3
22717,2
22722,2
22727,2
22732,2
22737,2
22742,3
22752,2
22757,2
22762,2
22767,2
22772,2
22782,2
22787,2
22792,2
22797,2
22807,2
22812,2
22817,2
22822,2
22827,2
22832,2
22837,2
22842,2
22847,2
22852,3
22857,2
22877,2
22882,2
22892,2
22897,2
22907,2
22917,2
22927,2
22932,2
22937,2
22942,2
22947,2
22952,2
22957,2
22962,2
22972,2
22987,3
22997,2
23002,2
23007,2
23012,2
23017,2
23022,2
23027,2
23032,2
23037,2
23042,2
23047,2
23052,2
23057,2
23067,2
23072,2
23077,2
23082,2
23087,2
23097,2
23102,2
23107,2
23112,2
23117,2
23127,2
23137,2
23142,2
23147,2
23152,2
23157,2
23162,2
23167,2
23172,2
23177,2
23182,2
23192,2
23197,2
23202,2
23207,2
23212,2
23217,2
23222,2
23227,2
23232,2
23242,2
23247,2
23257,2
23262,2
23267,2
23272,2
23282,2
23287,2
23297,2
23302,2
23307,2
23312,2
23317,2
23322,2
23327,2
23332,2
23337,2
23347,2
23352,2
23357,2
23362,2
23367,2
23372,2
23377,2
23382,2
23387,3
23392,2
23407,2
23412,2
23417,2
23422,2
23427,2
23437,2
23442,2
23447,2
23457,3
23462,3
23467,3
23472,2
23477,3
23482,2
23487,2
23492,2
23497,3
23502,2
23512,3
23517,2
23522,2
23527,2
23532,3
23537,2
23542,2
23547,2
23557,2
23562,2
23567,3
23577,2
23582,2
23587,2
23592,2
23597,2
23602,2
23607,2
23612,3
23617,2
23622,2
23627,2
23632,2
23637,2
23642,2
23647,2
23652,2
23657,2
23662,2
23667,2
23672,2
23677,2
23682,2
23687,2
23692,2
23697,2
23702,2
23707,2
23712,2
23717,2
23722,2
23727,2
23732,2
23747,2
23762,2
23767,2
23777,2
23782,2
23787,2
23792,2
23797,2
23802,2
23807,2
23812,2
23817,2
23822,2
23827,2
23832,2
23837,2
23842,2
23847,2
23852,3
23857,2
23867,2
23872,3
23877,2
23887,2
23892,2
23897,3
23902,2
23907,2
23912,2
23917,2
23922,2
23927,3
23932,2
23937,2
23942,2
23947,2
23952,2
23967,2
23977,2
23982,2
23987,2
23992,2
23997,2
24002,2
24007,2
24012,2
24017,2
24027,2
24032,2
24037,2
24042,2
24047,2
24052,2
24057,2
24062,2
24067,2
24072,2
24077,2
24082,2
24087,2
24092,2
24102,2
24107,2
24112,2
24117,2
24122,2
24127,2
24132,2
24137,2
24142,2
24147,2
24152,3
24157,2
24162,2
24167,2
24172,2
24177,2
24182,2
24187,2
24197,2
24202,2
24207,2
24212,2
24217,2
24222,2
24227,2
24232,2
24242,2
24247,2
24252,2
24262,2
24272,2
24277,2
24282,2
24287,2
24292,2
24297,2
24302,2
24307,2
24317,3
24322,3
24327,2
24332,2
24337,2
24342,2
24347,3
24352,2
24357,2
24362,2
24367,2
24372,2
24377,2
24382,2
24387,2
24392,2
24397,2
24402,2
24407,2
24412,2
24417,3
24427,2
24432,2
24437,2
24442,2
24447,2
24452,2
24457,2
24462,2
24467,2
24472,2
24477,2
24482,3
24487,2
24502,2
24507,2
24512,2
24517,2
24522,2
24532,2
24537,2
24542,2
24547,2
24552,2
24557,2
24562,2
24567,2
24572,2
24577,2
24582,2
24587,2
24592,2
24597,2
24602,2
24607,2
24612,2
24617,2
24622,2
24627,2
24632,2
24637,2
24642,2
24647,2
24652,2
24657,2
24662,2
24667,2
24672,2
24677,3
24682,2
24687,2
24697,2
24702,2
24707,2
24712,2
24717,2
24722,2
24737,2
24742,3
24747,3
24757,2
24767,3
24772,2
24777,2
24782,2
24787,2
24792,2
24802,2
24807,2
24812,2
24817,3
24822,2
24827,3
24837,2
24842,2
24847,2
24852,2
24857,2
24862,2
24872,2
24877,2
24882,2
24887,2
24892,2
24897,2
24902,2
24907,2
24912,3
24922,2
24932,2
24937,2
24947,2
24952,2
24957,2
24962,2
24967,2
24977,2
24982,2
24987,2
24992,2
24997,2
25002,2
25007,2
25012,2
25017,2
25022,2
25027,2
25032,2
25037,2
25042,2
25047,2
25052,2
25057,2
25062,2
25067,2
25072,4
25077,2
25087,2
25092,2
25097,2
25112,2
25117,2
25122,2
25127,2
25132,2
25142,2
25152,3
25162,2
25172,2
25177,2
25182,2
25187,3
25192,2
25197,2
25202,2
25212,2
25217,2
25222,3
25227,2
25232,2
25237,2
25242,2
25247,2
25252,2
25257,2
25262,2
25272,3
25277,2
25282,2
25292,2
25297,2
25302,2
25312,2
25317,2
25327,2
25332,2
25337,2
25342,2
25347,2
25352,2
25357,2
25362,2
25367,2
25372,2
25377,2
25382,2
25392,2
25397,2
25402,2
25407,2
25412,2
25417,2
25422,2
25432,2
25442,3
25447,2
25452,2
25457,2
25467,2
25477,2
25482,2
25487,2
25492,2
25497,2
25502,2
25507,2
25512,2
25517,2
25522,2
25532,2
25537,3
25542,2
25547,2
25552,2
25557,2
25562,2
25567,2
25572,3
25577,2
25582,2
25587,2
25592,2
25597,3
25602,2
25607,2
25612,2
25617,2
25622,2
25637,2
25642,2
25647,2
25652,2
25657,2
25662,2
25667,2
25672,2
25677,2
25682,2
25692,2
25697,2
25702,2
25707,2
25712,2
25717,2
25722,2
25727,2
25732,2
25737,2
25742,2
25747,2
25752,2
25757,2
25762,2
25767,2
25772,2
25777,2
25782,2
25787,2
25792,2
25797,2
25807,2
25812,2
25817,2
25822,2
25827,2
25832,2
25837,2
25842,2
25847,2
25852,2
25857,2
25862,2
25867,2
25872,2
25882,2
25887,2
25892,2
25897,2
25907,2
25917,2
25922,2
25927,2
25932,2
25942,2
25947,2
25962,2
25967,2
25972,2
25982,2
25987,2
25997,2
26002,2
26007,3
26012,3
26017,2
26022,2
26027,2
26032,2
26042,2
26047,2
26057,2
26062,2
26067,2
26072,2
26077,2
26082,2
26087,2
26097,2
26107,2
26117,2
26122,2
26127,2
26132,3
26137,2
26142,2
26147,2
26152,2
26157,2
26162,2
26167,2
26177,2
26182,2
26197,2
26202,2
26207,2
26212,2
26217,2
26222,2
26227,2
26232,2
26237,2
26242,2
26247,2
26252,2
26257,2
26262,2
26267,2
26272,2
26277,2
26282,3
26287,2
26292,2
26297,2
26302,2
26307,2
26312,2
26317,2
26322,2
26327,2
26332,2
26342,2
26347,3
26352,2
26357,2
26362,2
26367,2
26372,2
26377,2
26382,2
26387,2
26392,2
26402,2
26407,2
26412,2
26417,2
26422,2
26432,2
26442,2
26447,2
26452,2
26457,2
26462,2
26467,2
26472,2
26477,2
26482,2
26487,2
26492,2
26497,2
26502,2
26507,2
26512,2
26517,2
26522,2
26527,2
26532,2
26537,2
26542,2
26547,2
26552,2
26557,2
26562,3
26567,2
26572,2
26577,2
26582,2
26587,3
26592,2
26597,2
26602,2
26607,2
26612,2
26617,2
26622,2
26627,2
26632,2
26637,3
26642,2
26647,2
26652,2
26657,2
26662,2
26667,2
26672,2
26677,2
26687,2
26692,2
26697,2
26702,2
26707,2
26717,2
26722,2
26727,2
26732,2
26737,2
26742,2
26747,2
26757,2
26762,2
26767,2
26777,2
26782,2
26792,2
26797,2
26802,2
26807,3
26812,2
26817,2
26822,3
26827,2
26832,2
26842,3
26847,2
26852,2
26857,2
26862,2
26867,2
26872,2
26877,2
26882,2
26887,3
26892,2
26902,2
26907,2
26912,2
26922,2
26932,2
26937,2
26942,2
26952,2
26957,2
26962,2
26967,2
26972,2
26977,2
26982,2
26987,3
26992,3
26997,2
27007,2
27012,2
27017,2
27022,2
27027,2
27037,2
27042,2
27047,2
27052,2
27062,2
27067,2
27072,2
27077,2
27082,2
27087,3
27102,2
27107,2
27112,2
27117,2
27122,2
27127,4
27132,2
27137,2
27152,2
27157,2
27162,2
27172,2
27177,2
27182,2
27187,2
27192,2
27197,2
27207,2
27212,2
27217,2
27222,3
27232,2
27237,2
27242,2
27247,2
27252,3
27257,2
27262,2
27267,3
27272,2
27277,2
27282,2
27287,2
27292,2
27297,2
27302,2
27307,2
27312,2
27322,2
27327,3
27332,2
27337,2
27342,2
27347,2
27352,2
27357,2
27362,2
27372,2
27382,2
27397,2
27402,2
27412,2
27422,2
27427,2
27432,2
27437,2
27442,2
27447,2
27452,2
27457,2
27462,2
27467,2
27477,2
27482,2
27487,2
27492,2
27502,2
27507,2
27512,2
27517,2
27522,2
27527,2
27532,2
27537,2
27547,2
27557,2
27562,2
27567,2
27572,2
27577,2
27582,2
27587,2
27592,2
27602,2
27607,3
27612,2
27617,2
27622,2
27627,2
27632,2
27637,3
27642,2
27647,2
27657,3
27662,3
27672,2
27677,3
27682,2
27687,3
27697,2
27702,2
27707,2
27717,2
27722,2
27727,3
27732,2
27737,2
27742,2
27752,2
27757,2
27762,2
27772,2
27777,2
27782,2
27787,2
27792,2
27797,2
27802,2
27807,2
27812,2
27817,2
27822,2
27827,2
27832,3
27837,2
27842,2
27847,2
27852,2
27857,2
27862,2
27867,2
27872,2
27882,3
27887,2
27892,2
27897,2
27902,2
27907,2
27912,2
27917,2
27922,2
27927,2
27932,2
27937,2
27947,2
27952,2
27957,2
27962,2
27967,2
27972,2
27977,2
27982,2
27987,2
27992,2
27997,2
28002,2
28012,2
28017,2
28022,2
28027,2
28037,2
28047,2
28052,2
28057,2
28062,2
28067,2
28072,2
28077,2
28082,3
672,203
736,205
832,211
928,214
960,208
1120,133
1216,135
1248,133
1312,131
1344,145
1440,133
1504,137
1632,131
1696,129
1728,131
1824,136
2016,141
2208,130
2368,148
2400,141
2464,135
2496,126
2752,133
2784,139
2848,131
2880,145
2976,139
3040,140
3136,143
424,124
616,126
648,106
664,100
